row_id,column,value,error_type,anomaly_score,col_contribution,subtype
356,HospitalOwner,prxprietary,DIST,21.68437385559082,22.2489010230798,cell
31,HospitalOwner,governmenx - hospixal disxricx or auxhorixy,DIST,9.647231101989746,22.190378974228707,cell
304,ZipCode,35233,DIST,16.670616149902344,22.136092572305536,cell
301,ZipCode,35233,DIST,17.790510177612305,22.009845059027004,cell
294,ZipCode,35233,DIST,18.05377197265625,21.963650443406873,cell
4,PhoneNumber,2053258100,DIST,21.349191665649414,21.9155214587946,cell
300,ZipCode,35233,DIST,18.53571319580078,21.902486770751924,cell
297,ZipCode,35233,DIST,17.51043128967285,21.901274762438337,cell
302,ZipCode,35233,DIST,16.95798683166504,21.89714085856378,cell
313,HospitalOwner,prxprietary,DIST,7.886331081390381,21.769169183046493,cell
113,HospitalOwner,volunxary non-profix - privaxe,DIST,11.98079776763916,21.71702565411187,cell
0,ZipCode,35233,DIST,20.131113052368164,21.71050666551183,cell
22,HospitalOwner,government - hospxtal dxstrxct or authorxty,DIST,10.33967113494873,21.506846360079756,cell
296,ZipCode,35233,DIST,17.78839683532715,21.4588213208572,cell
299,PhoneNumber,2053258100,DIST,22.900875091552734,21.449346224722543,cell
306,ZipCode,35233,DIST,19.879844665527344,21.425735002620325,cell
2,PhoneNumber,2053258100,DIST,19.44228744506836,21.409794531069203,cell
271,HospitalName,shelby baptist medical center,DIST,19.752443313598633,21.40706471839279,cell
846,HospitalOwner,voluntaxy non-pxofit - pxivate,DIST,15.630569458007812,21.341542347668764,cell
298,ZipCode,35233,DIST,18.386165618896484,21.303397599150145,cell
456,HospitalOwner,gxvernment - hxspital district xr authxrity,DIST,11.311962127685547,21.26598339503158,cell
744,HospitalOwner,prxprietary,DIST,16.25119400024414,21.2114898850751,cell
308,ZipCode,35233,DIST,19.091365814208984,20.903812036676953,cell
5,PhoneNumber,2053258100,DIST,19.143640518188477,20.808657448836357,cell
493,HospitalOwner,voluntaryxnon-profitx-xprivate,DIST,17.928569793701172,20.807518791521602,cell
307,PhoneNumber,2053258100,DIST,17.923221588134766,20.793967492501952,cell
608,CountyName,coffee,DIST,22.832679748535156,20.73096744781063,cell
310,PhoneNumber,2053258100,DIST,15.724679946899414,20.72820148674341,cell
27,HospitalOwner,government - hospital xistrict or authority,DIST,10.288311004638672,20.71526965360975,cell
305,PhoneNumber,2053258100,DIST,17.63545036315918,20.668609710183297,cell
309,PhoneNumber,2053258100,DIST,17.27527618408203,20.599335381816662,cell
410,HospitalName,prattville baptist hospital,DIST,23.861360549926758,20.590649994448743,cell
784,HospitalOwner,goverxmext - hospital district or authority,DIST,6.859552383422852,20.52711707474503,cell
221,HospitalOwner,voluntaryxnon-profitx-xchurch,DIST,12.616461753845215,20.384368110471218,cell
526,HospitalOwner,volxntary non-profit - chxrch,DIST,9.954534530639648,20.307429621746262,cell
42,HospitalOwner,gxvernment - hxspital district xr authxrity,DIST,10.741413116455078,20.263313818769205,cell
238,HospitalOwner,voxuntary non-profit - church,DIST,13.124177932739258,20.038497133188777,cell
776,Condition,children s asthma care,DIST,17.768285751342773,19.932139140574503,cell
273,HospitalName,shelby baptist medical center,DIST,20.522666931152344,19.91040056721692,cell
73,Condition,hearx axxack,DIST,9.31777572631836,19.557210534477395,cell
115,CountyName,covington,DIST,17.244354248046875,19.43547866320094,cell
117,CountyName,covington,DIST,12.796239852905273,19.337462658376527,cell
974,Condition,surgical xnfection prevention,DIST,10.742263793945312,19.244202440382374,cell
780,Condition,heart attaxk,DIST,11.111944198608398,19.234148902375754,cell
744,CountyName,covington,DIST,16.25119400024414,19.171000266995783,cell
612,CountyName,coffee,DIST,23.013450622558594,19.049750155736717,cell
555,Condition,pxeumoxia,DIST,12.1305570602417,18.77060114965761,cell
271,PhoneNumber,2056208100,DIST,19.752443313598633,18.765136707487976,cell
239,Condition,surgxcal infectxon preventxon,DIST,9.735194206237793,18.726794880417604,cell
716,Condition,heartxattack,DIST,9.582740783691406,18.716498313965722,cell
247,HospitalOwner,governxent - federal,DIST,13.477182388305664,18.71186221850578,cell
369,Condition,pnexmonia,DIST,11.271075248718262,18.638017373325784,cell
599,Condition,heart faixure,DIST,10.816360473632812,18.615131933409284,cell
366,Condition,pnxumonia,DIST,19.618255615234375,18.43207977258634,cell
236,Condition,suxgical infection pxevention,DIST,10.307565689086914,18.345016008014987,cell
506,Condition,pneumonix,DIST,11.891337394714355,18.30768527089715,cell
225,Condition,hexrt attxck,DIST,10.62510871887207,18.226030849139715,cell
851,Condition,surgical infxction prxvxntion,DIST,11.636385917663574,18.170720710848776,cell
400,Condition,hxart failurx,DIST,8.788219451904297,18.162393458766253,cell
312,Condition,children s asthma care,DIST,18.179445266723633,18.037782583364503,cell
775,Condition,children s asthma care,DIST,16.01932716369629,18.03435980209993,cell
22,Condition,hearx axxack,DIST,10.33967113494873,17.997046312162077,cell
733,Condition,suxgical infection pxevention,DIST,10.50445556640625,17.992254731976765,cell
229,Condition,heart faxlure,DIST,10.937703132629395,17.94986900319746,cell
467,Condition,hexrt attxck,DIST,11.017738342285156,17.944260533850972,cell
679,Condition,xneumonia,DIST,12.676965713500977,17.928910543663076,cell
774,Condition,children s asthma care,DIST,16.653717041015625,17.915490669708202,cell
869,Condition,surgical ixfectiox prevextiox,DIST,7.335533142089844,17.89657521703948,cell
955,Condition,hexrt attxck,DIST,13.541396141052246,17.885662455884447,cell
256,Condition,xneumonia,DIST,11.381474494934082,17.85990457653748,cell
453,CountyName,jefferson,DIST,14.431657791137695,17.73936421640594,cell
766,Condition,children s asthma care,DIST,12.186782836914062,17.692669647687524,cell
772,CountyName,calhoun,DIST,12.320230484008789,17.687433280541267,cell
278,HospitalName,shelby baptist medical center,DIST,15.515958786010742,17.60054406605466,cell
698,Condition,hexrt fxilure,DIST,12.101836204528809,17.571958202888155,cell
631,Condition,pneumonxa,DIST,10.331737518310547,17.51230804694246,cell
904,Condition,children s asthma care,DIST,12.698897361755371,17.497789057244816,cell
21,Condition,heart attaxk,DIST,9.929281234741211,17.453780525621333,cell
199,Condition,heaxt attack,DIST,17.18866729736328,17.44349807049853,cell
279,Condition,xeart failure,DIST,10.878719329833984,17.44155854671279,cell
311,Condition,children s asthma care,DIST,14.967026710510254,17.376771866982054,cell
695,Condition,heart attaxk,DIST,15.135586738586426,17.34695306071102,cell
94,CountyName,covington,DIST,19.784276962280273,17.209760625124563,cell
903,Condition,children s asthma care,DIST,15.534204483032227,17.14177590381643,cell
612,ZipCode,36323,DIST,23.013450622558594,17.07526636456146,cell
902,Condition,children s asthma care,DIST,16.073081970214844,17.070990341301336,cell
824,HospitalName,gadsden regional medical center,DIST,14.839563369750977,16.987933068073975,cell
712,Condition,surgical infection xrevention,DIST,14.66503620147705,16.870551455126645,cell
127,Condition,heaxt failuxe,DIST,11.553823471069336,16.83174373223179,cell
596,CountyName,coffee,DIST,17.046823501586914,15.732730463405113,cell
408,HospitalName,prattville baptist hospital,DIST,20.5665225982666,15.470891972359174,cell
544,PhoneNumber,3342938000,DIST,12.036638259887695,15.319699670261915,cell
385,ZipCode,36617,DIST,15.672709465026855,15.313403573937254,cell
16,City,sheffield,DIST,15.811634063720703,15.25944043418151,cell
609,ZipCode,36323,DIST,18.415515899658203,15.234668295275366,cell
44,City,boaz,DIST,13.573790550231934,15.107295487271497,cell
655,HospitalName,wedowee hospital,DIST,17.504043579101562,14.971876798171904,cell
100,CountyName,covington,DIST,14.469284057617188,14.927363264290726,cell
609,City,elba,DIST,18.415515899658203,14.773052554317001,cell
46,HospitalName,marshall medical center south,DIST,18.398483276367188,14.543419615456262,cell
111,CountyName,covington,DIST,13.119685173034668,14.427011087013557,cell
96,ZipCode,36467,DIST,12.942684173583984,14.260725320055755,cell
668,HospitalName,university of alabama hospital,DIST,13.880282402038574,14.134155269118699,cell
353,CountyName,morgan,DIST,13.27683162689209,14.063558176813617,cell
712,HospitalOwner,voluntary non-profit - private,DIST,14.66503620147705,14.053748548774214,cell
664,Address,209 north main street,DIST,17.18133544921875,13.812587512121045,cell
27,HospitalName,southeast alabama medical center,DIST,10.288311004638672,13.668869323050199,cell
353,HospitalOwner,government - hospital district or authority,DIST,13.27683162689209,13.644916058102902,cell
124,Score,empty,DIST,13.473807334899902,13.597148617318531,cell
597,CountyName,coffee,DIST,13.512500762939453,13.454217792176399,cell
762,CountyName,covington,DIST,13.856922149658203,13.412087547639128,cell
976,HospitalOwner,proprietary,DIST,17.304651260375977,13.33428195472196,cell
560,HospitalOwner,voluntary non-profit - private,DIST,14.642688751220703,13.181317635787565,cell
96,HospitalName,mizell memorial hospital,DIST,12.942684173583984,12.998436995202654,cell
65,HospitalName,marshall medical center south,DIST,16.422985076904297,12.961001180018236,cell
610,ZipCode,36323,DIST,19.141040802001953,12.809378053556461,cell
610,City,elba,DIST,19.141040802001953,12.615635181812799,cell
619,Address,2000 pepperell parkway,DIST,13.525592803955078,12.454729287008472,cell
496,Condition,heart attack,DIST,14.450213432312012,12.188276056940285,cell
776,Score,14%,DIST,17.768285751342773,12.119960340970696,cell
413,CountyName,franklin,DIST,16.459903717041016,12.098889721650012,cell
97,CountyName,covington,DIST,15.669537544250488,12.093256856782938,cell
611,Condition,surgical infection prevention,DIST,14.559810638427734,12.004936965759388,cell
409,Condition,surgical infection prevention,DIST,11.957350730895996,11.922859204129557,cell
647,Score,empty,DIST,13.569281578063965,11.885076558359462,cell
457,City,sheffield,DIST,8.246891021728516,11.860523477537626,cell
658,Score,empty,DIST,13.480192184448242,11.852011352489098,cell
935,Score,empty,DIST,16.08905792236328,11.780082080266954,cell
344,HospitalOwner,proprietary,DIST,11.876944541931152,11.7683305496211,cell
646,Score,empty,DIST,14.909815788269043,11.625232640710296,cell
614,Condition,surgical infection prevention,DIST,14.456808090209961,11.621272662999166,cell
496,Score,empty,DIST,14.450213432312012,11.54139407102361,cell
664,PhoneNumber,2563572111,DIST,17.18133544921875,11.430076549986177,cell
662,Score,empty,DIST,15.100226402282715,11.417828817072138,cell
985,Score,empty,DIST,21.235332489013672,11.416514481261475,cell
619,ProviderNumber,10029,DIST,13.525592803955078,11.389410156483422,cell
125,Score,empty,DIST,11.297212600708008,11.248308070014035,cell
140,Score,empty,DIST,15.251633644104004,11.156542667581045,cell
728,Condition,pneumonia,DIST,8.794343948364258,11.127480412249415,cell
97,Condition,heart attack,DIST,15.669537544250488,11.089583654042931,cell
375,HospitalOwner,proprietary,DIST,14.705745697021484,11.012337435564016,cell
857,Score,empty,DIST,15.503711700439453,11.004187200634062,cell
359,Condition,heart attack,DIST,8.038363456726074,10.959284345096577,cell
591,Condition,heart attack,DIST,11.99405574798584,10.905548403960765,cell
646,Condition,heart attack,DIST,14.909815788269043,10.839346671508418,cell
596,Condition,heart attack,DIST,17.046823501586914,10.747521901298091,cell
170,CountyName,marshall,DIST,10.265673637390137,10.494183021334102,cell
615,Condition,surgical infection prevention,DIST,14.805499076843262,10.47755728071004,cell
274,Condition,heart attack,DIST,12.685256958007812,10.346753883730447,cell
99,Condition,heart attack,DIST,12.935443878173828,10.317058943570224,cell
17,CountyName,jefferson,DIST,7.896477699279785,10.163071353480255,cell
668,ZipCode,35233,DIST,13.880282402038574,10.154553050656759,cell
594,Condition,heart attack,DIST,11.755149841308594,10.131941824925274,cell
497,Condition,heart attack,DIST,14.053939819335938,10.097641103745955,cell
49,Condition,heart attack,DIST,12.960298538208008,10.076307126065503,cell
849,HospitalName,chilton medical center,DIST,14.487936973571777,10.07281925414322,cell
52,City,boaz,DIST,11.896148681640625,10.06501201863652,cell
727,Condition,pneumonia,DIST,9.439101219177246,10.053739975016024,cell
676,HospitalName,university of alabama hospital,DIST,14.548379898071289,10.049373484051088,cell
546,Score,empty,DIST,13.414019584655762,10.042175703290294,cell
99,Score,empty,DIST,12.935443878173828,9.94671220071922,cell
249,Condition,heart attack,DIST,12.590238571166992,9.93009807754442,cell
846,HospitalName,chilton medical center,DIST,15.630569458007812,9.887169948836657,cell
951,Score,empty,DIST,14.549339294433594,9.70332401232687,cell
947,Score,empty,DIST,11.93648910522461,9.636154105183094,cell
272,Condition,heart attack,DIST,7.271696090698242,9.615213176681788,cell
661,Score,empty,DIST,11.3140230178833,9.57040534064205,cell
189,City,guntersville,DIST,14.22205638885498,9.491013850121787,cell
936,Score,empty,DIST,12.681363105773926,9.485495981842536,cell
671,Score,empty,DIST,13.587821960449219,9.428265229043381,cell
798,HospitalName,huntsville hospital,DIST,14.173383712768555,9.415003605891386,cell
613,Condition,surgical infection prevention,DIST,16.16667938232422,9.39244389620107,cell
644,Condition,heart attack,DIST,13.817302703857422,9.339666741479956,cell
659,Score,empty,DIST,9.337209701538086,9.309894050616974,cell
696,Condition,heart attack,DIST,18.805578231811523,9.276839968565858,cell
597,Condition,heart attack,DIST,13.512500762939453,9.194229896244629,cell
325,CountyName,calhoun,DIST,12.141950607299805,9.193286712427875,cell
189,ZipCode,35976,DIST,14.22205638885498,9.173494555674965,cell
832,Score,empty,DIST,11.304400444030762,9.12145897719039,cell
124,Condition,heart attack,DIST,13.473807334899902,9.043343726096325,cell
270,City,alabaster,DIST,12.99696159362793,9.03705785665361,cell
592,Condition,heart attack,DIST,14.064504623413086,8.972874884522795,cell
131,City,luverne,DIST,13.866722106933594,8.951250826312062,cell
492,Condition,heart attack,DIST,12.610091209411621,8.933608543432847,cell
269,Condition,heart attack,DIST,10.731110572814941,8.839340945366265,cell
50,HospitalName,marshall medical center south,DIST,14.551206588745117,8.828687236539412,cell
882,Score,empty,DIST,12.198331832885742,8.764639254430241,cell
171,HospitalOwner,government - hospital district or authority,DIST,14.60551929473877,8.733472232827818,cell
115,HospitalName,mizell memorial hospital,DIST,17.244354248046875,8.714705042109673,cell
270,PhoneNumber,2056208100,DIST,12.99696159362793,8.703533011660756,cell
100,Condition,heart attack,DIST,14.469284057617188,8.686460374041351,cell
613,Address,987 drayton street,DIST,16.16667938232422,8.614273263621932,cell
396,Condition,heart attack,DIST,12.322595596313477,8.57111593806866,cell
474,HospitalOwner,government - hospital district or authority,DIST,13.27983570098877,8.564461634425678,cell
674,Condition,heart failure,DIST,10.432571411132812,8.507901887567593,cell
879,Score,0%,DIST,12.229195594787598,8.471309706722831,cell
117,PhoneNumber,3344933541,DIST,12.796239852905273,8.469817506909633,cell
47,Condition,heart attack,DIST,7.924036026000977,8.464545612932689,cell
281,HospitalName,shelby baptist medical center,DIST,12.840459823608398,8.429674924368973,cell
614,CountyName,coffee,DIST,14.456808090209961,8.409262577265673,cell
14,HospitalName,helen keller memorial hospital,DIST,10.229345321655273,8.328822903966582,cell
587,Score,empty,DIST,14.126558303833008,8.321385624965972,cell
281,PhoneNumber,2056208100,DIST,12.840459823608398,8.314434918914792,cell
508,Score,empty,DIST,10.513069152832031,8.31150701714679,cell
512,Score,empty,DIST,12.092350959777832,8.308525951141442,cell
494,Condition,heart attack,DIST,8.037084579467773,8.305813543816026,cell
788,Condition,pneumonia,DIST,11.768685340881348,8.280373169373357,cell
136,Score,100%,DIST,11.069130897521973,8.269830598703244,cell
997,Condition,surgical infection prevention,DIST,10.360536575317383,8.26175170272713,cell
49,Score,empty,DIST,12.960298538208008,8.257838985176026,cell
950,Score,empty,DIST,11.524581909179688,8.20370971113506,cell
958,Condition,heart attack,DIST,10.69356632232666,8.077942233910239,cell
676,ZipCode,35233,DIST,14.548379898071289,8.068806183627176,cell
491,Condition,heart attack,DIST,9.115180969238281,7.941010600296387,cell
611,ZipCode,36323,DIST,14.559810638427734,7.928142183494138,cell
873,Score,empty,DIST,11.380143165588379,7.884754016609885,cell
595,Condition,heart attack,DIST,10.745250701904297,7.866643896045932,cell
986,Score,empty,DIST,14.283220291137695,7.811298155589018,cell
52,CountyName,marshall,DIST,11.896148681640625,7.771151332002351,cell
858,Score,empty,DIST,8.353618621826172,7.7440677019198025,cell
933,Condition,heart attack,DIST,13.718395233154297,7.712474489998399,cell
274,Score,empty,DIST,12.685256958007812,7.692115381602505,cell
417,Condition,heart attack,DIST,7.936171531677246,7.671486566760716,cell
104,CountyName,covington,DIST,8.73515510559082,7.648932321229603,cell
601,CountyName,coffee,DIST,9.246631622314453,7.646199011542548,cell
671,Condition,heart attack,DIST,13.587821960449219,7.622672343622841,cell
74,Score,empty,DIST,10.89260196685791,7.60424604603684,cell
412,HospitalOwner,proprietary,DIST,6.872062683105469,7.573809798736437,cell
244,Condition,heart attack,DIST,13.000261306762695,7.567203844861122,cell
419,Score,empty,DIST,11.385913848876953,7.5127534431173455,cell
948,Score,empty,DIST,8.05260181427002,7.428705341634757,cell
95,Condition,heart attack,DIST,6.207867622375488,7.41053124582738,cell
357,Condition,heart attack,DIST,7.5606279373168945,7.400540424838894,cell
872,PhoneNumber,2059216200,DIST,14.82975959777832,7.387082044553012,cell
249,Score,empty,DIST,12.590238571166992,7.380009608028459,cell
419,Condition,heart attack,DIST,11.385913848876953,7.316071576892767,cell
911,HospitalOwner,proprietary,DIST,7.311898231506348,7.288098152164577,cell
782,Condition,heart attack,DIST,16.84524917602539,7.2186187382677875,cell
224,Condition,heart attack,DIST,10.335902214050293,7.17993801733465,cell
431,Address,315xwxhickoryxst,DIST,8.638307571411133,7.128280333577435,cell
161,CountyName,morgan,DIST,12.332052230834961,7.07498729047524,cell
675,HospitalOwner,government - state,DIST,8.988656997680664,7.04284708828402,cell
960,Condition,heart attack,DIST,14.27172565460205,7.034052745419675,cell
770,HospitalOwner,proprietary,DIST,11.748202323913574,6.921438740112674,cell
174,Score,empty,DIST,11.810537338256836,6.9019709792521295,cell
694,HospitalOwner,voluntary non-profit - private,DIST,11.196609497070312,6.899966040767762,cell
665,Score,empty,DIST,12.173589706420898,6.850690113098976,cell
732,CountyName,cullman,DIST,10.104887008666992,6.833273487066405,cell
367,CountyName,marion,DIST,12.380971908569336,6.8155566529295,cell
746,Score,empty,DIST,10.636148452758789,6.815301009128598,cell
621,Sample,0 patients,DIST,13.310504913330078,6.766813106510884,cell
639,CountyName,lee,DIST,13.824689865112305,6.765520006529577,cell
546,HospitalOwner,voluntary non-profit - private,DIST,13.414019584655762,6.7412203282421235,cell
349,CountyName,jefferson,DIST,12.719334602355957,6.73603286161152,cell
13,Score,empty,DIST,14.799860000610352,6.735055773682041,cell
660,Score,empty,DIST,11.913619995117188,6.734147575800449,cell
762,HospitalOwner,proprietary,DIST,13.856922149658203,6.732058887786891,cell
354,Condition,heart attack,DIST,9.26094913482666,6.721837237641302,cell
222,Condition,heart attack,DIST,7.013514518737793,6.710181279821401,cell
663,Score,empty,DIST,10.667165756225586,6.694173263049596,cell
988,EmergencyService,yes,DIST,9.509511947631836,6.672534790495343,cell
139,Score,100%,DIST,13.403986930847168,6.666394653237553,cell
352,City,birmingham,DIST,6.238054275512695,6.602126046732194,cell
495,Condition,heart attack,DIST,11.258407592773438,6.552678464260133,cell
149,CountyName,morgan,DIST,14.868014335632324,6.531193737214336,cell
732,Condition,pneumonia,DIST,10.104887008666992,6.5191138840811425,cell
653,HospitalOwner,government - local,DIST,15.13221549987793,6.513112568537406,cell
349,HospitalName,st vincents hospital,DIST,12.719334602355957,6.503977962505421,cell
889,PhoneNumber,2059325966,DIST,11.247167587280273,6.485135076863251,cell
225,Score,40%,DIST,10.62510871887207,6.478741242257374,cell
651,Score,100%,DIST,11.725737571716309,6.442586802993519,cell
767,CountyName,calhoun,DIST,10.548338890075684,6.429312524678506,cell
103,CountyName,covington,DIST,8.415035247802734,6.406198556588379,cell
321,CountyName,calhoun,DIST,10.127750396728516,6.388418081598698,cell
832,Condition,heart attack,DIST,11.304400444030762,6.36621214576261,cell
673,Condition,heart failure,DIST,10.579427719116211,6.366154916483564,cell
359,HospitalOwner,proprietary,DIST,8.038363456726074,6.336875457457397,cell
265,ZipCode,36784,DIST,13.688624382019043,6.329553508674536,cell
265,City,thomasville,DIST,13.688624382019043,6.318758433930385,cell
888,EmergencyService,yes,DIST,9.003671646118164,6.295758905201657,cell
344,Sample,165 patients,DIST,11.876944541931152,6.2833394497812405,cell
113,CountyName,covington,DIST,11.98079776763916,6.279610406453668,cell
118,CountyName,covington,DIST,7.792915344238281,6.278479157825763,cell
396,Score,empty,DIST,12.322595596313477,6.249724349931425,cell
121,Score,empty,DIST,9.104504585266113,6.168749154689401,cell
848,HospitalOwner,voluntary non-profit - private,DIST,14.202853202819824,6.163317618260622,cell
663,Sample,empty,DIST,10.667165756225586,6.161196681850881,cell
808,HospitalOwner,proprietary,DIST,4.022735118865967,6.078755908508091,cell
711,HospitalOwner,voluntary non-profit - private,DIST,8.442787170410156,6.039805110657528,cell
643,Score,empty,DIST,9.32556438446045,6.004346289776033,cell
370,CountyName,marion,DIST,10.525014877319336,6.001665475921959,cell
783,HospitalOwner,government - hospital district or authority,DIST,6.197836399078369,5.9925495789381555,cell
621,Score,empty,DIST,13.310504913330078,5.858329839953158,cell
894,Score,empty,DIST,6.384125709533691,5.857359734950049,cell
637,Sample,241 patients,DIST,5.447954177856445,5.792354643667402,cell
137,Score,100%,DIST,10.452043533325195,5.791519130173788,cell
833,Score,empty,DIST,8.127809524536133,5.734113540778702,cell
577,EmergencyService,yes,DIST,4.573602676391602,5.730938766865562,cell
626,ZipCode,36801,DIST,9.23204517364502,5.717642068622432,cell
120,Score,x00%,DIST,10.790717124938965,5.680747561137097,cell
261,Score,empty,DIST,13.10651683807373,5.587067800023355,cell
898,Score,empty,DIST,10.170999526977539,5.584568385029368,cell
337,HospitalOwner,proprietary,DIST,8.158178329467773,5.571332449798026,cell
675,HospitalName,university of alabama hospital,DIST,8.988656997680664,5.54738854304635,cell
402,HospitalOwner,voluntary non-profit - private,DIST,12.396004676818848,5.541679303246468,cell
883,Score,empty,DIST,12.747207641601562,5.5340399285069575,cell
691,HospitalOwner,voluntary non-profit - private,DIST,10.795110702514648,5.527778459223737,cell
360,Score,empty,DIST,15.559837341308594,5.465962503779628,cell
495,Score,empty,DIST,11.258407592773438,5.452666758912326,cell
472,Score,empty,DIST,10.09814453125,5.451076222097971,cell
799,State,al,DIST,4.070805072784424,5.432043337343285,cell
615,ProviderNumber,10027,DIST,14.805499076843262,5.403092226264859,cell
758,City,andalusia,DIST,13.116958618164062,5.39335129708953,cell
170,City,guntersville,DIST,10.265673637390137,5.387108247565995,cell
487,Score,empty,DIST,10.581781387329102,5.30152970575256,cell
206,City,birmingham,DIST,8.755146980285645,5.27958544468412,cell
634,City,opelika,DIST,10.188188552856445,5.269087052749861,cell
644,Score,empty,DIST,13.817302703857422,5.222806977316494,cell
14,PhoneNumber,2563864556,DIST,10.229345321655273,5.222736085329315,cell
656,Score,96%,DIST,8.498391151428223,5.220554510510536,cell
56,Address,2505 u s highway 431 north,DIST,14.651838302612305,5.210360729431802,cell
951,Sample,empty,DIST,14.549339294433594,5.1909194781028365,cell
420,Address,315 w hickory st,DIST,13.829157829284668,5.159112760807158,cell
563,HospitalOwner,voluntary non-profit - private,DIST,6.291716575622559,5.158714031465625,cell
250,Score,empty,DIST,11.339935302734375,5.093299319997447,cell
866,ProviderNumber,10044,DIST,11.598043441772461,5.006760913301888,cell
491,Score,empty,DIST,9.115180969238281,4.9744131559557845,cell
602,EmergencyService,yes,DIST,11.649662017822266,4.958777792379585,cell
122,Score,empty,DIST,9.366927146911621,4.942105802100474,cell
412,HospitalType,acute care hospitals,DIST,6.872062683105469,4.919542318375921,cell
563,Sample,1062 patients,DIST,6.291716575622559,4.918417503479478,cell
821,HospitalName,gadsden regional medical center,DIST,13.40829086303711,4.902065307309412,cell
874,Sample,19 patients,DIST,9.331527709960938,4.900951983886844,cell
338,Sample,112 patients,DIST,9.108675956726074,4.871238797231878,cell
954,Score,empty,DIST,7.892796993255615,4.861980979406758,cell
345,Sample,1295 patients,DIST,7.399486064910889,4.849078705448656,cell
952,Sample,empty,DIST,11.402077674865723,4.847613520497454,cell
638,Sample,1421 patients,DIST,5.628166198730469,4.829303692229709,cell
952,Score,empty,DIST,11.402077674865723,4.773955175292205,cell
152,EmergencyService,yes,DIST,6.712021350860596,4.761968205292646,cell
812,City,gadsden,DIST,9.296318054199219,4.745121526517937,cell
899,Sample,7 patients,DIST,7.523116111755371,4.740721052054935,cell
697,Score,empty,DIST,13.535462379455566,4.737818423777355,cell
462,Score,empty,DIST,7.841994285583496,4.690498933103238,cell
508,Sample,empty,DIST,10.513069152832031,4.656043079938892,cell
666,ZipCode,35233,DIST,9.925671577453613,4.632807876329837,cell
659,Sample,empty,DIST,9.337209701538086,4.626451161426146,cell
10,HospitalOwner,government - hospital district or authority,DIST,12.975629806518555,4.610884107503871,cell
673,Sample,618 xatients,DIST,10.579427719116211,4.605588057342076,cell
947,Sample,empty,DIST,11.93648910522461,4.583820010511784,cell
561,Sample,817 patients,DIST,9.755958557128906,4.57921389761672,cell
948,Sample,empty,DIST,8.05260181427002,4.495973285227467,cell
702,HospitalType,acute care hospitals,DIST,4.5335187911987305,4.488607005240373,cell
175,Score,empty,DIST,13.227638244628906,4.464711755715762,cell
521,Score,empty,DIST,13.059427261352539,4.435892630053611,cell
48,ProviderNumber,10005,DIST,7.045541763305664,4.413737955409773,cell
999,HospitalOwner,voluntary non-profit - private,DIST,4.815199375152588,4.408799956917657,cell
246,EmergencyService,yes,DIST,8.60653018951416,4.355954434781945,cell
187,ProviderNumber,10010,DIST,8.88318157196045,4.289901578859006,cell
509,Score,0%,DIST,6.371007919311523,4.287333906460314,cell
642,Score,67%,DIST,7.570321559906006,4.266838567450019,cell
658,Sample,empty,DIST,13.480192184448242,4.258775290856889,cell
897,EmergencyService,yes,DIST,8.624404907226562,4.248432052116507,cell
47,City,boaz,DIST,7.924036026000977,4.240136867224615,cell
882,EmergencyService,yes,DIST,12.198331832885742,4.227426657144001,cell
248,Stateavg,xl_xmi-5,DIST,10.240194320678711,4.211657948485143,cell
593,Sample,empty,DIST,12.84229564666748,4.185032216633465,cell
917,HospitalName,riverview regional medical center,DIST,9.385187149047852,4.177781054394793,cell
991,PhoneNumber,2052743000,DIST,9.310546875,4.17525390197645,cell
342,Sample,957 patients,DIST,12.779397010803223,4.162928605902784,cell
164,EmergencyService,yes,DIST,12.440099716186523,4.154692586204556,cell
747,Score,empty,DIST,9.365194320678711,4.147504767298927,cell
661,Sample,empty,DIST,11.3140230178833,4.138022538241629,cell
226,ZipCode,35968,DIST,4.337955951690674,4.126996197247938,cell
502,Score,93%,DIST,9.397867202758789,4.126380832900923,cell
207,PhoneNumber,2058383122,DIST,10.965644836425781,4.124612141555249,cell
118,ProviderNumber,10007,DIST,7.792915344238281,4.119909948027447,cell
845,Sample,4 patiexts,DIST,4.887389183044434,4.100782005430046,cell
594,Score,empty,DIST,11.755149841308594,4.096152469851715,cell
591,Score,empty,DIST,11.99405574798584,4.087588878141236,cell
897,Score,empty,DIST,8.624404907226562,4.076555124252433,cell
208,HospitalName,st vincents east,DIST,10.295648574829102,4.0695912057060815,cell
770,Score,empty,DIST,11.748202323913574,4.056407417539885,cell
721,Score,empty,DIST,14.886184692382812,4.055970666199075,cell
473,MeasureName,heaxt failuxe patients given dischaxge instxuctions,DIST,9.907622337341309,4.035006313349405,cell
953,Score,empty,DIST,8.76784610748291,4.017623966505682,cell
706,MeasureName,pxeumoxia patiexts givex the most appropriate ixitial axtibiotic(s),DIST,9.023761749267578,4.004335713935511,cell
494,Score,empty,DIST,8.037084579467773,3.9505166467814625,cell
210,MeasureName,pneumoniaxpatientsxassessedxandxgivenxinfluenzaxvaccination,DIST,7.6085100173950195,3.9459915943480235,cell
785,MeasureName,heaxt failuxe patients given an evaluation of left ventxiculax systolic (lvs) function,DIST,9.992683410644531,3.931455637902192,cell
626,HospitalName,east alabama medical center and snf,DIST,9.23204517364502,3.927742832582511,cell
