row_id,column,value,error_type,violated_rule,reason,suggested_fix,confidence
1395,sched_dep_time,11:15aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1399,sched_dep_time,8:55aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1402,sched_dep_time,7:15aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1404,sched_dep_time,7:55aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1405,sched_dep_time,9:05aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1407,sched_dep_time,8:35aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1409,sched_dep_time,7:30aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1410,sched_dep_time,11:25aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1412,sched_dep_time,11:35aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1413,sched_dep_time,7:25aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1415,sched_dep_time,11:55aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1416,sched_dep_time,10:40aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1417,sched_dep_time,6:45aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1419,sched_dep_time,6:00aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1420,sched_dep_time,7:10aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1421,sched_dep_time,7:10aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1422,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1423,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1425,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1481,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1482,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1483,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1484,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1485,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1486,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1487,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1489,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1490,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1491,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1492,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1493,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1495,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1496,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1497,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1498,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1500,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1503,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1504,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1505,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1506,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1507,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1510,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1511,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1513,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1514,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1517,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1518,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1519,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1520,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1521,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1522,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1523,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1526,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1527,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1529,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1530,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1531,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1532,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1534,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1536,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1537,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1538,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1539,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1540,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1541,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1542,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1544,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1545,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1546,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1547,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1549,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1550,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1551,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1552,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1553,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1554,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1555,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1556,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1558,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1560,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1561,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1562,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1563,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1564,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1567,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1568,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1569,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1570,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1571,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1573,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1574,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1575,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1576,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1577,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1578,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1580,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1581,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1582,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1584,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1585,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1586,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1589,sched_dep_time,8:41aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1592,sched_dep_time,10:39aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1594,sched_dep_time,12:30aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1596,sched_dep_time,9:45aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1597,sched_dep_time,7:00aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1599,sched_dep_time,11:40aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1600,sched_dep_time,6:00aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1601,sched_dep_time,11:05aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1603,sched_dep_time,7:30aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1606,sched_dep_time,11:45aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1610,sched_dep_time,6:00aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1611,sched_dep_time,7:10aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1613,sched_dep_time,7:25aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1615,sched_dep_time,7:05aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1620,sched_dep_time,6:59aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1621,sched_dep_time,8:35aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1622,sched_dep_time,Not Available,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1628,sched_dep_time,Not Available,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1630,sched_dep_time,9:05aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1631,sched_dep_time,7:10aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1632,sched_dep_time,8:35aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1633,sched_dep_time,11:25aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1636,sched_dep_time,6:45aDec 1,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1642,sched_dep_time,11/30 8:00 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1643,sched_dep_time,11/30 4:16 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1645,sched_dep_time,11/30 6:45 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1649,sched_dep_time,11/30 4:00 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1650,sched_dep_time,11/30 11:55 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1651,sched_dep_time,11/30 11:25 a.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1653,sched_dep_time,11/30 7:45 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1655,sched_dep_time,11/30 11:08 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1657,sched_dep_time,11/30 12:57 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1660,sched_dep_time,11/30 1:55 p.m.,FI,regex,列值主要为 12 小时制时间格式，可选 AM/PM 及带括号的时区偏移，少数异常值将被标记,,
1759,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1762,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1766,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1767,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1769,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1770,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1772,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1773,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1775,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1778,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1779,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1780,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1781,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1783,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1786,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1787,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1790,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1791,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1792,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1795,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1796,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1798,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1799,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1804,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1808,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1810,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1812,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1813,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1814,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1817,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1824,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1826,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1827,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1830,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1831,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1832,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1833,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1834,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1835,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1841,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1843,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1846,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1850,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1951,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1954,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1958,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1959,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1961,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1962,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1964,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1965,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1967,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1970,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1971,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1972,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1973,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1975,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1978,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1979,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1982,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1983,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1984,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1987,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1988,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1990,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1991,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
1996,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2000,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2002,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2004,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2005,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2009,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2016,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2018,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2019,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2022,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2023,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2024,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2025,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2026,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2027,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2033,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2035,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2038,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2042,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2051,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2054,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2058,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2059,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2061,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2062,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2064,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2065,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2067,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2070,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2071,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2072,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2073,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2075,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2078,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2079,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2082,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2083,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2084,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2087,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2088,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2090,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2091,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2096,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2100,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2102,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2104,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2105,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2106,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2109,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2116,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2118,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2119,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2122,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2123,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2124,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2125,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2126,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2127,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2133,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2135,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2138,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2142,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2151,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2152,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2154,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2156,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2159,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
2163,sched_dep_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,
